"题目id：2169856
",问题:在精准扶贫工作中，精神贫困问题是摆在扶贫工作者面前的一大难题，解决好精神层面的问题，才能真正激发摆脱贫困的内生动力，提升自主脱贫能力。强调精神脱贫的重要性是因为[u]      [/u]。,,"
选项：['A', '.', '意', '识', '可', '以', '产', '生', '物', '质', '\n', 'B', '.', '意', '识', '可', '以', '转', '化', '为', '物', '质', '\n', 'C', '.', '精', '神', '力', '量', '可', '以', '派', '生', '出', '物', '质', '力', '量', '\n', 'D', '.', '意', '识', '可', '以', '直', '接', '改', '造', '世', '界', '\n']","
答案：1","
【解析】A项错误，唯物主义认为物质决定意识，意识是对客观存在的主观反映，因此意识不能产生物质。B项正确，“意识可以转化成物质”是指意识具有能动的反作用，意识通过指导实践，对物质进行加工改造，改变物质的具体形态，从而把意识中的“蓝图”转化为现实中存在的具体物质形态。题干中强调“精神脱贫”的目的是为了激发摆脱贫困的内生动力，提升自主脱贫能力，从而更好的指导实践。C项错误，唯物主义认为物质决定意识，意识是由物质派生而来，而不是意识派生物质。D项错误，意识不能直接改造世界，意识只有通过指导实践才能改造世界。故正确答案为B。","
来源:2018年3月18日山东省事业单位省属综合类考试题（客观题部分满分70分）第51题","
出错率：44.84%","
易错选项：2" 
"题目id：2030720
",问题:对于党员进行问责要结合实际，通过认真学习领会，把《中国共产党问责条例》落到实处，真正肩负起党的责任，让失责必问，问责必严成为常态，打造有担当的党员干部队伍，从唯物论角度来看体现了（   ）,,"
选项：['A', '.', '一', '切', '从', '实', '际', '出', '发', '，', '主', '观', '符', '合', '实', '际', '\n', 'B', '.', '意', '识', '能', '推', '动', '一', '切', '事', '物', '的', '发', '展', '\n', 'C', '.', '发', '挥', '主', '观', '能', '动', '性', '要', '尊', '重', '客', '观', '规', '律', '和', '客', '观', '条', '件', '\n', 'D', '.', '实', '践', '决', '定', '意', '识', '，', '认', '识', '反', '作', '用', '于', '实', '践', '\n']","
答案：0,2","
【解析】本题考查政治常识，主要考查马克思主义哲学的相关知识点。坚持一切从实际出发，是辩证唯物主义世界观的根本要求。它要求我们在认识世界和改造世界的活动中，做到使主观符合客观，要根据客观存在的事实，来决定我们的主观思想和行动，要从客观存在的情况出发分析问题，提出解决问题的方法对策。坚持一切从实际出发，是人们正确地认识世界和改造世界的根本立足点，是无产阶级政党正确地制定和执行路线方针政策的前提，是我们做好各项工作的起码要求。A项：正确。对于党员进行问责要结合实际体现了一切从实际出发，主观符合客观。B项：错误。意识本身不能直接推动客观事物的发展。马克思主义认为矛盾是客观存在的，是推动事物发展的内在动力。C项：正确。题干显示对于党员进行问责要结合实际，体现了发挥主观能动性要尊重客观规律和客观条件。D项：错误。实践决定认识，物质决定意识。意识不等于认识，认识程度层次更深。 故正确答案为AC。","
来源:2016年下半年江西九江事业单位考试《公共基础知识》题（部分）第101题","
出错率：29.33%","
易错选项：3"
"题目id：1707134
",问题:某地对干部作风建设有一个形象的比喻，说是当干部要有“三盆水”：一盆水洗头，更新观念，与时俱进；一盆水洗手，干净干事，勤政廉洁；一盆水洗脚，深入群众，调查研究。强调当干部要“洗头”，是因为（  ）。,,"
选项：['A', '.', '主', '观', '必', '须', '符', '合', '客', '观', '\n', 'B', '.', '客', '观', '实', '际', '是', '变', '化', '发', '展', '的', '\n', 'C', '.', '人', '的', '认', '识', '必', '须', '符', '合', '终', '极', '真', '理', '\n', 'D', '.', '人', '的', '认', '识', '随', '着', '实', '践', '的', '发', '展', '而', '不', '断', '前', '进', '\n']","
答案：0,1,3","
【解析】物质决定意识，意识对物质有能动的反作用。物质决定意识表明，意识是物质世界长期发展的产物；意识的内容源于客观事物。意识具有能动作用，意识能够反作用于客观事物。题干中的洗头指的是观念更新，与时俱进。面对不断发展变化的事物，只有使意识不断进步、发展，才能做到主客观统一，更好地发挥意识的能动作用，更好地指导实践。C项错误，因为人的认识远达不到终极真理，认识是一个无止境的过程。故正确答案为ABD。","
来源:2014年4月湖南省郴州市、汝城县、桂东县、安仁县事业单位考试《公共基础知识》题（精选）第65题","
出错率：45.03%","
易错选项：2"
"题目id：1748608
",问题:辩证唯物主义主张从客观实际出发，遵从客观规律，其所提示的规律是指（  ）。,,"
选项：['A', '.', '人', '们', '已', '经', '能', '够', '自', '觉', '地', '运', '用', '事', '物', '的', '内', '在', '本', '质', '\n', 'B', '.', '在', '事', '物', '之', '间', '相', '互', '作', '用', '中', '表', '现', '出', '的', '特', '点', '属', '性', '\n', 'C', '.', '事', '物', '以', '及', '现', '象', '之', '间', '内', '在', '的', '本', '质', '的', '必', '然', '的', '联', '系', '\n', 'D', '.', '矛', '盾', '中', '发', '生', '的', '不', '以', '人', '的', '意', '志', '为', '转', '移', '的', '变', '化', '和', '过', '程', '\n']","
答案：2","
【解析】考查规律的定义，规律是事物以及现象之间内在的本质的必然的联系。重点在于“联系”，A、B、D不是规律的定义。故正确答案为C。","
来源:2014年辽宁省大连市事业单位《公共基础知识》题第6题","
出错率：61.78%","
易错选项：3"
"题目id：2524287
",问题:“草不谢荣于春风，木不怨落于秋天。谁挥鞭策驱四运，万物兴歇皆自然”这首诗包含的哲学道理是（    ）。,,"
选项：['A', '.', '事', '物', '的', '发', '展', '是', '量', '变', '和', '质', '变', '的', '统', '一', '\n', 'B', '.', '规', '律', '具', '有', '客', '观', '性', '和', '普', '遍', '性', '\n', 'C', '.', '事', '物', '是', '本', '质', '和', '现', '象', '的', '统', '一', '\n', 'D', '.', '特', '殊', '性', '中', '包', '含', '着', '普', '遍', '性', '\n']","
答案：1","
【解析】本题考查马克思主义哲学。“草不谢荣于春风，木不怨落于秋天。谁挥鞭策驱四运，万物兴歇皆自然”这句诗出自唐代诗人李白的《相和歌辞·日出行》。它的意思是：花草不对春风的爱抚表示感谢，落叶也不对秋风的凋残表示埋怨。这句诗是想表达草木的繁荣和凋落，万物的兴盛和衰歇，都是自然规律的表现，它们自荣自落，荣既不用感谢谁，落也不用怨恨谁，人应当认识和顺应自然法则，也可以利用自然法则行事。因此体现了规律的客观性和普遍性。故正确答案为B。","
来源:2019年重庆市渝北区第四季度面向全国公开招聘卫生健康事业单位工作人员考试《综合基础知识》精选题第2题","
出错率：76.57%","
易错选项：0"
"题目id：1726596
",问题:揠苗助长的故事说明做事要有主观能动性。（  ）,,"
选项：['正', '确', '(', ')', ' ', ' ', ' ', ' ', '错', '误', '（', ')']","
答案：1","
【解析】揠苗助长的故事讲述的是一位古代宋人为了使自己田地里的禾苗长得快，便将禾苗往上拔，结果禾苗反而快速地枯萎了，客观表现出事物的发展自有它的规律，纯靠良好的愿望和热情是不够的，很可能效果还会与主观愿望相反这一道理。揠苗助长的故事告诉我们做事情一定要遵循规律，不能违背规律、急于求成。故表述错误。","
来源:2014年6月山西省阳泉市直事业单位考试《公共基础知识》题（部分）第82题","
出错率：91.73%","
易错选项：0"
"题目id：1703558
",问题:意识在任何时候都只能是被意识到了的存在。这一命题表明（  ）。,,"
选项：['A', '.', '意', '识', '依', '赖', '于', '存', '在', '\n', 'B', '.', '意', '识', '与', '存', '在', '具', '有', '同', '一', '性', '\n', 'C', '.', '意', '识', '是', '客', '观', '存', '在', '的', '主', '观', '映', '象', '\n', 'D', '.', '意', '识', '来', '源', '于', '人', '脑', '这', '一', '高', '度', '完', '善', '的', '物', '质', '存', '在', '\n']","
答案：0,1,2","
【解析】意识在任何时候都只能是被意识到了的存在。说明了意识是必须依赖于存在的，存在决定意识，意识是客观存在的主观反映，意识与存在之间具有同一性，A、B、C三项正确。D项错误，意识并不是来源于大脑，而是来源于客观世界。故正确答案为ABC。","
来源:2014年5月四川省宜宾市事业单位考试《公共基础知识》题（精选）第85题","
出错率：28.46%","
易错选项：3"
"题目id：1725064
",问题:建造大楼得先设计图纸，然后建楼，这说明（  ）。,,"
选项：['A', '.', '意', '识', '决', '定', '物', '质', '\n', 'B', '.', '意', '识', '对', '物', '质', '有', '能', '动', '作', '用', '\n', 'C', '.', '意', '识', '活', '动', '具', '有', '目', '的', '性', '、', '计', '划', '性', '\n', 'D', '.', '意', '识', '可', '以', '创', '造', '物', '质', '\n']","
答案：1,2","
【解析】本题考查马克思主义哲学知识。A项错误，马克思主义唯物论认为，物质决定意识。B项正确，意识对物质具有能动的反作用，正确的意识能够促进实践活动朝着有利于人的方向发展。C项正确，建造大楼先设计图纸，体现的是意识对物质的能动作用和意识活动的目的性、计划性。人们在改造客观物质世界时，总是根据自己的意愿和需要，确定一定的目的，制订详细或粗略的计划，目的是人们行动之前在头脑中形成的想要达到的结果。计划是目的的具体化，是实现目的的具体方案。意识活动的目的性和计划性是意识能动性的重要表现，也是人的活动与动物活动的重要区别之一。D项错误，意识对物质具有反作用，人们在意识的指导下能动地改造世界，即通过实践把意识中的东西变成现实的东西，创造出没有人的参与永远也不可能出现的东西。但是意识本身并不能创造物质。故正确答案为BC。","
来源:2014年6月湖北省宜昌枝江市事业单位考试题（精选）第40题","
出错率：72.71%","
易错选项：3"
"题目id：1713802
",问题:从物质与精神的关系来看，画饼不能充饥，这是因为（  ）。,,"
选项：['A', '.', '精', '神', '与', '物', '质', '不', '具', '有', '同', '一', '性', '\n', 'B', '.', '观', '念', '的', '东', '西', '不', '能', '代', '替', '物', '质', '的', '东', '西', '\n', 'C', '.', '精', '神', '不', '能', '转', '化', '为', '物', '质', '\n', 'D', '.', '事', '物', '在', '人', '脑', '中', '的', '反', '映', '不', '等', '同', '于', '事', '物', '自', '身', '\n']","
答案：1,3","
【解析】本题考查马克思主义哲学常识。A项错误，马克思主义哲学认为，物质决定意识，意识对物质有能动的反作用，精神与物质具有同一性。B、D项正确，画饼不能充饥，脑袋里形成的饼的形象不能起到真正的饱腹作用，说明精神的、观念的东西不能代替物质的东西，事物在人脑之中的反映不等同于事物本身。C项错误，正确的意识可以指导实践在改造世界中获得成功，说明在一定条件下，精神、意识可以转化为物质。故正确答案为BD。","
来源:2014年青海省事业单位考试《公共基础知识》题第89题","
出错率：33.97%","
易错选项：2"
"题目id：2250893
",问题:2017年3月15日，李克强总理在中外记者会上表示，我们把今年经济增速定在6.5%左右，这个速度其实不低了，也很不容易。这主要由于“块头大了”，如果今年中国实现经济增长目标，增量比去年还要大，在这种背景下，我们可把注意力放到提高质量和效益上。从历史唯物主义角度看，这强调的是,,"
选项：['A', '.', '正', '确', '的', '社', '会', '意', '识', '能', '预', '见', '和', '引', '领', '社', '会', '发', '展', '的', '方', '向', '\n', 'B', '.', '经', '济', '增', '长', '目', '标', '的', '设', '定', '具', '有', '相', '对', '独', '立', '性', '\n', 'C', '.', '经', '济', '形', '势', '的', '变', '化', '决', '定', '着', '经', '济', '增', '长', '目', '标', '的', '调', '整', '\n', 'D', '.', '生', '产', '关', '系', '要', '及', '时', '调', '整', '以', '适', '应', '当', '前', '的', '生', '产', '力', '水', '平', '\n']","
答案：2","
【解析】本题考查马克思主义哲学。A、B项错误，社会意识具有相对独立性，其与社会存在的变化发展具有不完全同步性，对社会存在具有能动的反作用。材料中并未提到这一点。C项正确，由于“块头大了”，如果今年中国实现经济增长目标，增量比去年还要大，在这种背景下，注意力要放到提高质量和效益上。这说明社会存在决定社会意识，经济形势的变化决定着经济增长目标的调整。D项错误，经济增长目标属于上层建筑的范畴，不是生产关系适应生产力，选项表述错误。故正确答案为C。","
来源:2018河南许昌禹州市事业单位考试《公共基础知识》题第32题","
出错率：24.25%","
易错选项：3"
"题目id：2499214
",问题:有人说：“故乡的歌是一支清远的笛，总在有月亮的晚上响起。故乡的面容却是一种模糊的惆怅，仿佛雾里的挥手别离。别离后，乡愁是一棵没有年轮的树，永远不老去。”从文化生活的角度看，下列诗句中与前述引文蕴含的道理一致的是（    ）。,,"
选项：['A', '.', '人', '言', '落', '日', '是', '天', '涯', '，', '望', '极', '天', '涯', '不', '见', '家', '\n', 'B', '.', '为', '人', '性', '僻', '耽', '佳', '句', '，', '语', '不', '惊', '人', '死', '不', '休', '\n', 'C', '.', '退', '笔', '如', '山', '未', '足', '珍', '，', '读', '书', '万', '卷', '始', '通', '神', '\n', 'D', '.', '取', '次', '花', '丛', '懒', '回', '顾', '，', '半', '缘', '修', '道', '半', '缘', '君', '\n']","
答案：0","
【解析】本题考查马克思主义哲学。题干引用台湾诗人席慕蓉的《乡愁》，将乡愁比喻为清远的笛、没有年轮的树，虽然面容模糊，却挥之不去。诗句体现出家乡对作者持久而深远的影响。A项正确，这句诗出自宋代李觏的《乡思》，大意是：人们都说太阳落山的地方就是天涯，我竭力朝天涯眺望，也没有看到我的家。诗句体现了家乡对作者持久而深远的影响。B项错误，这句诗出自唐代杜甫的《江上值水如海势聊短述》，大意是：为人性情怪僻只沉溺于美好的诗句，如果诗句不能打动人心，我至死也不肯罢休。诗句体现的是作者认真严谨的写作态度。C项错误，这句诗出自宋代苏轼的《柳氏二外甥求笔迹》，大意是：写秃的笔头即使堆积如山也不值得珍惜，只有读破万卷书才能实现通神的创作境界。诗句体现的是作者自谦好学的品格。D项错误，这句诗出自唐代元稹的《离思五首·其四》，大意是：即使身处万花丛中，我也懒得回头顾盼；这缘由，一半是因为修道人的清心寡欲，一半是因为曾经拥有过的你。诗句体现了作者对亡妻的怀念。故正确答案为A。","
来源:2018年6月天津市北辰、静海、津南区事业单位《综合知识》题第30题","
出错率：86.0%","
易错选项：2"
"题目id：1697426
",问题:下列表述中，符合马克思主义哲学原理的是（  ）。,,"
选项：['A', '.', '人', '有', '多', '大', '胆', '，', '地', '有', '多', '大', '产', '\n', 'B', '.', '是', '亦', '彼', '也', '，', '彼', '亦', '是', '也', '\n', 'C', '.', '心', '外', '无', '物', '，', '心', '外', '无', '理', '\n', 'D', '.', '天', '灾', '不', '由', '人', '，', '抗', '灾', '不', '由', '天', '\n']","
答案：3","
【解析】本题考查马克思主义哲学。A项错误，“人有多大胆，地有多大产”夸大了意识能动作用，是一种“意识决定物质”的唯心主义学说，不符合马克思主义哲学原理。B项错误，“是亦彼也，彼亦是也”是一种相对主义的观点。相对主义片面地夸大绝对运动而否认相对静止，抹杀其确定的规定性，取消事物之间的界限，从而根本否定事物的客观存在，不符合马克思主义哲学原理。C项错误，“心外无物，心外无理”是明代心学家王守仁提出的心学思想，是唯心主义，不符合马克思主义哲学原理。D项正确，“天灾不由人”即天灾的有无是客观的，不是由人的主观意志决定的，人们不可能改变自然规律。“抗灾不由天”即抗灾的成败不是由天意决定的，人类有主观能动性，对规律是可以认识和利用的。因此，D项符合客观规律性和主观能动性结合的观点，体现了马克思主义哲学原理。故正确答案为D。","
来源:2015年山东省属事业单位考试《公共基础知识》题第8题","
出错率：70.5%","
易错选项：1"
"题目id：2216595
",问题:“今天，花儿喜爱欢悦/明天，就会凋谢/我们希望常驻一切/诱惑你，然后飞逸/什么是人间的欢乐/那是戏弄黑夜的电火/像闪光一样短促”，与上述诗句中的哲理相近的是（  ）。,,"
选项：['A', '.', '人', '一', '次', '也', '不', '能', '踏', '进', '同', '一', '条', '河', '流', '\n', 'B', '.', '静', '者', '静', '动', '，', '非', '不', '动', '也', '，', '静', '即', '含', '动', '，', '动', '不', '舍', '静', '\n', 'C', '.', '不', '是', '风', '动', '，', '不', '是', '幡', '动', '，', '仁', '者', '心', '动', '\n', 'D', '.', '万', '物', '都', '在', '运', '动', '，', '但', '只', '是', '在', '概', '念', '中', '运', '动', '\n']","
答案：0","
【解析】本题考查哲学常识。运动是物质的根本属性和存在方式，是绝对的、无条件的。静止是运动的一种特殊状态，是标志物质运动在一定条件下、一定范围内处于暂时稳定与平衡的状态，是相对的、有条件的。题中诗句出自雪莱的《无常》，表达了一切事物都处于“凋谢”、“飞逸”、“短促”等无常的运动变化中，是强调绝对运动而忽视相对静止的相对主义的观点。A项正确，“人一次也不能踏进同一条河流”语出古希腊哲学家克拉底鲁，夸大了绝对运动，否定了相对静止存在，属于相对主义的观点。B项错误，“静者静动，非不动也，静即含动，动不舍静”语出明末清初思想家王夫之，表达了静中有动，动中有静的辩证唯物主义观点。C项错误，“不是风动，不是幡动，仁者心动”出自《坛经》，意思是风没有动，幡没有动，是观察者的心在动，属于主观唯心主义观点。D项错误，“万物都在运动，但只是在概念中运动”语出英国哲学家毕尔生，该句话承认运动，但否认运动的主体是物质，陷入了主观唯心主义观点。故正确答案为A。","
来源:2017年下半年江西省省直事业单位考试《综合基础知识》题（工勤技能岗）第20题","
出错率：40.21%","
易错选项：1"
"题目id：2253460
",问题:瑞士“阳光动力2号”开启了太阳能飞机的首次环球之旅。该飞机不用一滴燃油，使用单晶硅电池板，提高了将太阳能转化为电能的效率，对可再生能源的利用作了进一步探索。这说明（  ）。,,"
选项：['A', '.', '只', '要', '发', '挥', '主', '观', '能', '动', '性', '，', '就', '能', '利', '用', '规', '律', '\n', 'B', '.', '客', '观', '规', '律', '是', '以', '人', '的', '需', '要', '为', '转', '移', '的', '\n', 'C', '.', '客', '观', '规', '律', '是', '可', '以', '被', '认', '识', '和', '利', '用', '的', '\n', 'D', '.', '人', '们', '可', '以', '创', '造', '条', '件', '，', '控', '制', '和', '改', '变', '规', '律', '\n']","
答案：2","
【解析】本题考查马克思主义哲学常识。　　A项错误，发挥主观能动性不一定就能利用规律，还应该遵循规律和客观条件。　　B项错误，规律具有客观性，不以人的意志为转移。　　C项正确，瑞士“阳光动力2号” 开启的太阳能飞机的首次环球之旅，揭示了主观能动性和规律客观性的统一。规律是客观的，不以人的意志为转移，但是人可以在认识和把握规律的基础上，根据规律发生作用的条件和形式利用规律，改造客观世界，造福人类。D项错误，人不能控制和改变规律，只能遵循、认识和利用规律。故正确答案为C。","
来源:2017年山西省太原市事业单位考试《公共基础知识》题第46题","
出错率：80.18%","
易错选项：0"
"题目id：2331802
",问题:下列文句中，与“沧海桑田，斗转星移”体现的哲理相同的是（  ）。,,"
选项：['A', '.', '螳', '螂', '捕', '蝉', '，', '黄', '雀', '在', '后', '\n', 'B', '.', '流', '水', '不', '腐', '，', '户', '枢', '不', '蠹', '\n', 'C', '.', '抱', '残', '守', '缺', '，', '因', '循', '守', '旧', '\n', 'D', '.', '方', '中', '方', '睨', '，', '方', '生', '方', '死', '\n']","
答案：1","
【解析】本题考查马克思主义哲学。“沧海桑田，斗转星移”比喻世事的变化很大，体现了物质世界是运动的，运动是物质的固有属性和存在方式。A项错误，“螳螂捕蝉，黄雀在后”体现的哲理是事物的联系是普遍的，要学会用联系的观点看问题。B项正确，“流水不腐，户枢不蠹”比喻经常运动的东西不易受侵蚀，体现了物质世界是运动的，运动是物质的固有属性和存在方式，与“沧海桑田，斗转星移”体现的哲理相同。C项错误，“抱残守缺，因循守旧”体现了用形而上学的静止的观点看待问题，不求进取。D项错误，“方中方睨，方生方死”意思是太阳刚升到正中就开始西斜，事物刚产生就趋于死亡。该观点认为一切事物都处于变动之中，只承认绝对运动，否定相对静止，否定了事物的质的相对稳定性。故正确答案为B。","
来源:2018年四川成都916事业单位笔试《公共基础知识》题第14题","
出错率：69.42%","
易错选项：3"
"题目id：2030240
",问题:“凡可状皆有也，凡有皆象也，凡象皆气也。”这是(   ),,"
选项：['A', '.', '客', '观', '唯', '心', '主', '义', '的', '观', '点', '\n', 'B', '.', '主', '观', '唯', '心', '主', '义', '的', '观', '点', '\n', 'C', '.', '形', '而', '上', '学', '的', '观', '点', '\n', 'D', '.', '唯', '物', '主', '义', '的', '观', '点', '\n']","
答案：3","
【解析】本题考查哲学中观点与派别的对应。凡可状皆有也，凡有皆象也，凡象皆气也，意思是凡是有形态看得见的事物，都是客观存在的；而凡是客观存在的事物，都是一些大自然现象的表现；而这样现象，本原都是元气。也就是把世界的本原认为是元气，是一种朴素唯物主义观。A项错误，不属于客观唯心主义观点，客观唯心主义把客观精神，如上帝、理念、绝对精神等看作世界本原。B项错误，不属于主观唯心主义观点，主观唯心主义把某种主观精神，如感觉、心灵、意识等看作世界本原。C项错误，不属于形而上学观点，形而上学强调用片面、孤立的眼光看待问题。D项正确，这是中国古代唯物主义哲学家张载关于世界本原的观点。古代朴素唯物主义把世界本原理解为一种或几种具体的物质形态，例如五行说的金木水火土等。故正确答案为D。","
来源:2016年江西鹰潭事业单位考试《公共基础知识》题（部分）第37题","
出错率：44.33%","
易错选项：0"
"题目id：2223778
",问题:意识强迫症是强迫症的一种，主要表现为强迫性思想。有意识强迫症的孩子，常常是因为父母采用的是否认、拒绝、过度严厉和缺少情感交流等教育方式，对孩子的期望值过高。意识强迫症产生的原因说明：（  ）,,"
选项：['A', '.', '世', '界', '是', '物', '质', '的', '世', '界', '\n', 'B', '.', '物', '质', '决', '定', '意', '识', '\n', 'C', '.', '意', '识', '对', '人', '体', '生', '理', '活', '动', '具', '有', '调', '节', '作', '用', '\n', 'D', '.', '意', '识', '能', '够', '能', '动', '地', '认', '识', '世', '界', '\n']","
答案：1","
【解析】本题考查马克思主义哲学知识。A项错误，该选项本身说法正确，但材料题干说明的是意识强迫症产生的原因，选项并未突出意识。B项正确，马克思主义唯物论认为，物质决定意识，意识是物质的反映。意识强迫症的产生是通常是由于父母不正确的教育方式，教育方式是物质，孩子的意识强迫症是建立在长期的不正确的教育方式上，即物质决定意识。C项错误，意识活动依赖于人体的生理活动，又对生理活动具有调节和控制作用。选项本身说法正确，但并不是意识强迫症产生的原因。D项错误，材料强调的是意识强迫症中“意识”产生的原因，但该选项说明的是意识的作用。与题意不符。故正确答案为B。","
来源:2017年河南濮阳市事业单位考试《公共基础知知识》题第23题","
出错率：16.56%","
易错选项：2"
"题目id：1793698
",问题:下列说明了意识的本质有(  )。,,"
选项：['A', '.', '意', '识', '是', '人', '脑', '的', '机', '能', '\n', 'B', '.', '意', '识', '是', '社', '会', '劳', '动', '的', '产', '物', '\n', 'C', '.', '意', '识', '是', '对', '物', '质', '的', '反', '映', '\n', 'D', '.', '意', '识', '是', '客', '观', '存', '在', '的', '主', '观', '映', '象', '\n']","
答案：0,1,2,3","
【解析】本题考查马克思主义哲学。意识的本质：意识是人脑的机能，人脑是意识的物质器官；意识是客观世界的主观映像，是人脑对客观世界的反映；意识是社会的产物，从起源来说，人类意识是社会性劳动创造的。马克思说：“意识一开始就是社会的产物，意识是对物质的反映，而且只要人们还存在着，它就仍然是这种产物。反之，如果脱离社会实践，不参加任何社会活动，就不会形成人的意识。故正确答案为ABCD。","
来源:2015年陕西省西安市事业单位考试《公共基础知识》题第141题","
出错率：30.89%","
易错选项：None"
"题目id：2030244
",问题:古代朴素唯物主义把世界的本原归结为(  ),,"
选项：['A', '.', '某', '种', '具', '体', '的', '原', '初', '物', '质', '\n', 'B', '.', '宇', '宙', '中', '存', '在', '的', '—', '切', '现', '象', '\n', 'C', '.', '物', '质', '的', '具', '体', '形', '态', '和', '结', '构', '\n', 'D', '.', '客', '观', '存', '在', '的', '各', '种', '物', '体', '\n']","
答案：0","
【解析】此题不严谨，为争议题，恩格斯曾经指出：古代朴素唯物主义把世界的本源归结为某种，或者某几种具体的物质形态，在部分考试中出题人也会将具体的物质形态描述为“原初物质”，因此答案在A和C中间，A，不严谨在也可能是某几种而不是某种，C不严谨在“结构”二字上，实际上谈论“结构”较多的哲学派别是近代形而上学的唯物主义，综合评价来说A不严谨的程度低于C项，故倾向性答案为A。","
来源:2016年江西鹰潭事业单位考试《公共基础知识》题（部分）第38题","
出错率：63.56%","
易错选项：2"
"题目id：1702054
",问题:下列体现了人类意识能动性的有（  ）。,,"
选项：['A', '.', '人', '工', '智', '能', '\n', 'B', '.', '有', '梦', '想', '的', '地', '方', '就', '有', '奇', '迹', '\n', 'C', '.', '长', '征', '精', '神', '\n', 'D', '.', '知', '识', '改', '变', '命', '运', '\n']","
答案：1,2,3","
【解析】本题考查马克思主义哲学。 （1）意识：①生理基础：意识是人脑特有的机能，人脑是产生意识的物质器官；②本质：对客观世界的能动反应。③作用：能动地认识世界，能动地改造世界，控制人体的生理活动。（2） 意识能动性的体现：1.能动地认识世界（意识活动的目的性和计划性；意识活动的主动创造性）2.能动地改造世界（意识对改造客观世界具有指导作用；意识对人体生理功能具有控制和调节作用）。A项错误，人工智能是运用功能模拟的方法，制造电脑来模拟人脑的部分功能，它是无意识的机械的、物理的过程。人工智能的载体是“电脑”，而非人脑，所以是无意识的，同时，人工智能没有人类意识特有的能动性和创造能力。故选项错误。B项正确，“有梦想的地方就有奇迹”，“梦想”体现意识，“有奇迹”体现了意识对改造客观世界具有指导作用，这句话体现了意识的能动性。C项正确，“长征精神”是指红军在长征途中体现出的忠诚、坚定的信念和不怕牺牲、敢于胜利的精神。长征精神指引红军最终取得胜利，体现了意识的主观能动性。D项正确，知识指实践中认识客观世界（包括人类自身）的成果。“知识” 体现意识，“改变命运” 体现意识对改造客观世界具有指导作用，这句话体现了意识的能动性。故正确答案为BCD。","
来源:2015年吉林省长春市事业单位考试《公共基础知识》题（精选）第36题","
出错率：34.59%","
易错选项：0"
"题目id：2263719
",问题:思维和存在的关系问题是哲学的基本问题，二者谁为第一性是划分唯物主义和唯心主义的根本标准。下列哲学理念或观点中属于唯物主义哲学范畴的是（  ）。,,"
选项：['A', '.', '“', '吾', '心', '即', '是', '宇', '宙', '”', '\n', 'B', '.', '“', '上', '帝', '是', '一', '切', '的', '主', '宰', '”', '\n', 'C', '.', '“', '存', '在', '即', '被', '感', '知', '”', '\n', 'D', '.', '“', '世', '界', '是', '一', '团', '永', '恒', '的', '活', '火', '”', '\n']","
答案：3","
【解析】本题主要考查马克思主义哲学。唯物主义主张物质第一性、精神第二性，世界的本原是物质，精神是物质的反映。而唯心主义则认为精神第一性，物质第二性，精神决定物质，物质是精神的产物。A、C项错误，主观唯心主义把人的主观精神(如人的意识、观念、感觉、经验、心灵等)夸大为唯一的实在，看作世界的本原，认为客观事物以至整个世界，都依赖于人的主观精神。“吾心即是宇宙”、“存在即被感知”属于主观唯心主义范畴。B项错误，客观唯心主义把客观精神（如上帝、理念、绝对精神等）看做世界的主宰和本原，认为现实的物质世界只是这些客观精神的外化和表现。“上帝是一切的主宰”即把“上帝”这一客观精神看作世界万物的创造者，属于客观唯心主义范畴。D项正确，古代朴素唯物主义是唯物主义发展的最初历史形态，它否认世界是神创造的，把世界的本原归结为某种或某几种具体的物质形态。“世界是一团永恒的活火”即将世界的本原看作是“火”，属于古代朴素唯物主义范畴。故正确答案为D。","
来源:2018年河南省开封市市直机关事业单位考试《公共基础知识》题第7题","
出错率：51.18%","
易错选项：2"
"题目id：2283515
",问题:马克思主义最显著特征是科学性。（  ）,,"
选项：['正', '确', '(', ')', ' ', ' ', ' ', ' ', '错', '误', '（', ')']","
答案：1","
【解析】本题考查马克思主义哲学。马克思主义哲学是以实践为基础的科学性和革命性相统一的哲学，实践性是它区别于其他哲学最主要、最显著的特征。    故表述错误。","
来源:2018年湖南省永州市属事业单位考试《公共知识》题第50题","
出错率：58.98%","
易错选项：0"
